87.9765,0,0
20.9808,4.54545,100
15.0204,12.6984,200
8.10623,35.2941,300
9.05991,42.1053,400
6.91414,68.9655,500
20.0272,28.5714,600
50.0679,13.3333,700
14.0667,54.2373,800
40.0543,21.4286,900
12.8746,74.0741,1000
139.952,0,0
31.9481,2.98507,100
8.82149,21.6216,200
8.10623,35.2941,300
8.10623,47.0588,400
7.86781,60.6061,500
20.0272,28.5714,600
43.1538,15.4696,700
14.782,51.6129,800
37.9086,22.6415,900
11.9209,80,1000
13.113,80,1100
7.86781,145.455,1200
7.86781,157.576,1300
17.1661,61.1111,1100
9.05991,126.316,1200
11.9209,104,1300
11.9209,112,1400
8.10623,164.706,1400
12.8746,111.111,1500
8.82149,172.973,1600
7.86781,206.061,1700
7.86781,218.182,1800
26.9413,53.0973,1500
12.8746,118.519,1600
10.9673,147.826,1700
11.9209,144,1800
10.9673,165.217,1900
15.974,119.403,2000
12.1593,164.706,2100
7.86781,230.303,1900
9.05991,210.526,2000
8.10623,247.059,2100
8.10623,258.824,2200
10.9673,191.304,2200
12.8746,170.37,2300
13.8283,165.517,2400
8.82149,248.649,2300
9.05991,252.632,2400
9.05991,263.158,2500
12.1593,196.078,2500
13.113,189.091,2600
12.8746,200,2700
9.05991,273.684,2600
8.82149,291.892,2700
9.05991,294.737,2800
12.8746,207.407,2800
11.9209,232,2900
17.1661,166.667,3000
10.0136,276.19,2900
10.0136,285.714,3000
10.0136,295.238,3100
10.9673,278.261,3200
10.0136,314.286,3300
15.0204,196.825,3100
15.0204,203.175,3200
15.974,197.015,3300
14.0667,230.508,3400
10.9673,295.652,3400
10.0136,333.333,3500
15.0204,222.222,3500
13.8283,248.276,3600
14.0667,250.847,3700
10.9673,313.043,3600
10.9673,321.739,3700
11.2057,323.404,3800
15.974,226.866,3800
15.0204,247.619,3900
13.113,290.909,4000
10.9673,339.13,3900
12.8746,296.296,4000
30.9944,126.154,4100
12.8746,311.111,4200
36.0012,108.609,4100
18.1198,221.053,4200
15.974,256.716,4300
17.1661,244.444,4400
11.9209,344,4300
12.8746,325.926,4400
17.8814,240,4500
23.1266,185.567,4500
15.0204,292.063,4600
17.1661,261.111,4700
12.8746,340.741,4600
12.8746,348.148,4700
11.9209,384,4800
15.974,286.567,4800
20.0272,233.333,4900
20.9808,227.273,5000
16.9277,276.056,4900
11.9209,400,5000
41.9617,115.909,5100
14.0667,352.542,5200
15.0204,336.508,5300
50.0679,97.1429,5100
15.974,310.448,5200
20.0272,252.381,5300
22.8882,225,5400
20.0272,261.905,5500
20.9808,245.455,5400
15.0204,349.206,5500
14.782,361.29,5600
20.9808,259.091,5700
13.8283,400,5800
24.7955,215.385,5600
24.0803,225.743,5700
18.8351,293.671,5800
19.0735,295,5900
15.0204,374.603,5900
16.2125,352.941,6000
15.0204,387.302,6100
14.782,400,6200
22.1729,258.065,6000
20.9808,277.273,6100
18.8351,313.924,6200
19.0735,315,6300
15.974,376.119,6300
15.0204,406.349,6400
15.0204,412.698,6500
15.974,394.03,6600
20.9808,290.909,6400
18.8351,329.114,6500
20.9808,300,6600
20.9808,304.545,6700
19.7887,327.711,6800
15.974,400,6700
15.974,405.97,6800
15.974,411.94,6900
16.9277,394.366,7000
20.0272,328.571,6900
21.9345,304.348,7000
20.0272,338.095,7100
15.974,423.881,7100
15.974,429.851,7200
20.9808,327.273,7200
21.9345,317.391,7300
20.0272,352.381,7400
20.0272,357.143,7500
17.8814,389.333,7300
15.974,441.791,7400
16.2125,441.176,7500
15.974,453.731,7600
16.9277,433.803,7700
20.0272,361.905,7600
21.9345,334.783,7700
26.9413,276.106,7800
20.9808,359.091,7900
20.0272,380.952,8000
22.8882,325,7800
15.974,471.642,7900
15.974,477.612,8000
15.0204,514.286,8100
19.0735,405,8100
59.8431,130.677,8200
17.8814,442.667,8300
59.8431,130.677,8200
25.9876,304.587,8300
21.9345,365.217,8400
16.9277,473.239,8400
43.1538,187.845,8500
48.1606,168.317,8500
22.1729,369.892,8600
18.1198,452.632,8600
18.1198,457.895,8700
23.1266,358.763,8700
25.034,335.238,8800
21.9345,386.957,8900
20.9808,400,8800
16.9277,501.408,8900
18.1198,473.684,9000
24.0803,356.436,9000
21.9345,395.652,9100
17.8814,485.333,9100
18.1198,484.211,9200
23.1266,379.381,9200
22.1729,400,9300
18.1198,489.474,9300
19.0735,470,9400
20.9808,431.818,9500
25.034,358.095,9400
24.7955,365.385,9500
18.1198,505.263,9600
20.0272,461.905,9700
23.1266,395.876,9600
29.0871,318.033,9700
24.0803,388.119,9800
25.034,377.143,9900
17.8814,522.667,9800
20.9808,450,9900
18.1198,526.316,10000
20.0272,480.952,10100
22.1729,430.108,10000
22.8882,420.833,10100
24.0803,403.96,10200
20.0272,485.714,10200
20.0272,490.476,10300
18.8351,526.582,10400
19.0735,525,10500
23.8419,412,10300
22.8882,433.333,10400
25.9876,385.321,10500
22.8882,441.667,10600
35.0475,291.156,10700
17.8814,565.333,10600
30.0407,339.683,10700
19.0735,540,10800
20.0272,519.048,10900
22.8882,450,10800
24.0803,431.683,10900
33.1402,316.547,11000
21.9345,482.609,11100
30.0407,355.556,11200
30.0407,349.206,11000
20.0272,528.571,11100
27.1797,392.982,11200
20.9808,513.636,11300
24.0803,447.525,11300
25.034,434.286,11400
20.9808,522.727,11500
30.0407,361.905,11400
25.9876,422.018,11500
20.0272,552.381,11600
22.8882,483.333,11600
30.0407,371.429,11700
25.9876,429.358,11700
20.9808,536.364,11800
25.034,449.524,11800
25.034,453.333,11900
20.9808,540.909,11900
22.1729,516.129,12000
25.034,457.143,12000
26.9413,428.319,12100
21.9345,526.087,12100
21.9345,530.435,12200
22.8882,508.333,12200
26.9413,435.398,12300
21.9345,534.783,12300
21.9345,539.13,12400
25.034,472.381,12400
26.226,454.545,12500
21.2193,561.798,12500
51.9753,231.193,12600
47.9221,250.746,12600
25.034,483.81,12700
21.9345,556.522,12800
30.0407,403.175,12700
25.9876,469.725,12800
26.9413,456.637,12900
28.1334,440.678,13000
22.1729,554.839,12900
23.1266,536.082,13000
23.1266,540.206,13100
20.9808,600,13200
26.9413,463.717,13100
24.7955,507.692,13200
20.9808,604.545,13300
28.1334,454.237,13400
24.0803,526.733,13300
30.9944,412.308,13400
31.9481,402.985,13500
26.9413,477.876,13500
20.9808,618.182,13600
27.1797,477.193,13600
44.1074,296.216,13700
40.0543,326.19,13700
23.1266,569.072,13800
31.9481,411.94,13800
26.9413,492.035,13900
23.1266,573.196,13900
22.1729,602.151,14000
26.9413,495.575,14000
33.1402,405.755,14100
27.1797,494.737,14100
22.1729,610.753,14200
25.034,540.952,14200
26.9413,506.195,14300
22.8882,595.833,14300
23.8419,576,14400
27.895,492.308,14400
26.9413,513.274,14500
26.9413,516.814,14600
24.0803,574.257,14500
22.8882,608.333,14600
30.0407,466.667,14700
25.034,560,14700
23.8419,592,14800
23.8419,596,14900
22.8882,625,15000
28.8486,489.256,14800
25.9876,546.789,14900
27.895,512.821,15000
27.895,516.239,15100
26.9413,538.053,15200
26.9413,541.593,15300
23.8419,604,15100
23.8419,608,15200
22.8882,637.5,15300
22.8882,641.667,15400
24.0803,613.861,15500
27.895,526.496,15400
28.1334,525.424,15500
29.0871,511.475,15600
26.9413,555.752,15700
24.0803,617.822,15600
23.8419,628,15700
23.8419,632,15800
24.0803,629.703,15900
28.8486,522.314,15800
26.9413,562.832,15900
29.0871,524.59,16000
42.2001,363.842,16100
23.1266,659.794,16000
29.0871,527.869,16100
25.034,617.143,16200
29.0871,531.148,16200
35.0475,443.537,16300
33.8554,459.155,16300
28.1334,555.932,16400
33.1402,474.82,16500
24.0803,649.505,16400
29.0871,540.984,16500
23.8419,664,16600
27.895,567.521,16600
60.0815,265.079,16700
29.8023,537.6,16800
56.982,279.498,16700
24.7955,646.154,16800
25.9876,620.183,16900
26.9413,601.77,17000
34.0939,472.727,16900
31.9481,507.463,17000
31.9481,510.448,17100
31.9481,513.433,17200
25.9876,627.523,17100
29.0871,563.934,17200
25.9876,634.862,17300
28.1334,589.831,17400
30.9944,532.308,17300
31.9481,519.403,17400
30.9944,538.462,17500
30.0407,558.73,17600
30.0407,561.905,17700
26.9413,619.469,17500
25.9876,645.872,17600
27.895,605.128,17700
33.8554,501.408,17800
34.8091,490.411,17900
27.895,608.547,17800
27.1797,628.07,17900
31.9481,537.313,18000
30.9944,556.923,18100
25.9876,660.55,18000
25.9876,664.22,18100
25.9876,667.89,18200
26.9413,647.788,18300
30.0407,577.778,18200
30.9944,563.077,18300
40.7696,430.409,18400
31.9481,552.239,18500
34.8091,504.11,18400
26.9413,654.867,18500
26.9413,658.407,18600
32.9018,542.029,18700
36.0012,492.715,18600
31.9481,558.209,18700
32.9018,544.928,18800
36.9549,485.161,18800
31.9481,564.179,18900
36.9549,490.323,19000
26.9413,669.027,18900
32.9018,550.725,19000
27.895,652.991,19100
26.9413,679.646,19200
32.9018,553.623,19100
31.9481,573.134,19200
28.8486,638.017,19300
31.9481,579.104,19400
28.8486,638.017,19300
29.0871,636.066,19400
33.1402,561.151,19500
29.0871,639.344,19500
28.1334,664.407,19600
30.0407,625.397,19700
33.1402,564.029,19600
32.9018,571.014,19700
30.0407,628.571,19800
36.9549,510.968,19800
36.0012,527.152,19900
29.8023,636.8,19900
29.0871,655.738,20000
30.0407,638.095,20100
34.0939,559.441,20000
33.8554,566.197,20100
