48.8758,0,0
16.9277,5.6338,100
15.0204,12.6984,200
37.9086,7.54717,300
14.0667,27.1186,400
5.00679,95.2381,500
5.96046,96,600
10.0136,66.6667,700
94.8906,0,0
16.9277,5.6338,100
5.96046,32,200
41.008,6.97674,300
6.91414,55.1724,400
5.96046,80,500
32.1865,17.7778,600
6.91414,96.5517,700
7.15256,106.667,800
15.0204,57.1429,900
8.10623,117.647,1000
6.91414,110.345,800
15.974,53.7313,900
15.0204,63.4921,1000
10.0136,104.762,1100
6.91414,151.724,1100
5.96046,192,1200
6.91414,179.31,1300
9.05991,147.368,1400
10.0136,114.286,1200
5.96046,208,1300
11.9209,112,1400
41.008,34.8837,1500
20.0272,76.1905,1600
37.9086,37.7358,1500
21.9345,69.5652,1600
8.10623,200,1700
6.91414,248.276,1800
17.8814,90.6667,1700
10.0136,171.429,1800
10.0136,180.952,1900
15.0204,126.984,2000
8.10623,223.529,1900
6.91414,275.862,2000
6.91414,289.655,2100
11.9209,168,2100
10.9673,191.304,2200
10.9673,200,2300
6.91414,303.448,2200
7.86781,278.788,2300
8.10623,282.353,2400
10.9673,208.696,2400
10.9673,217.391,2500
13.8283,179.31,2600
16.9277,152.113,2700
11.9209,224,2800
8.10623,294.118,2500
13.8283,179.31,2600
7.86781,327.273,2700
9.05991,294.737,2800
8.10623,341.176,2900
10.0136,276.19,2900
11.2057,255.319,3000
8.10623,352.941,3000
8.10623,364.706,3100
9.05991,336.842,3200
13.113,225.455,3100
10.9673,278.261,3200
12.1593,258.824,3300
11.9209,272,3400
9.05991,347.368,3300
8.10623,400,3400
9.05991,368.421,3500
8.82149,389.189,3600
8.82149,400,3700
10.0136,333.333,3500
11.9209,288,3600
13.113,269.091,3700
10.9673,330.435,3800
15.974,232.836,3900
8.10623,470.588,4000
10.0136,361.905,3800
10.0136,371.429,3900
9.05991,421.053,4000
67.9493,57.5439,4100
11.9209,336,4200
17.8814,229.333,4300
13.113,320,4400
12.1593,352.941,4500
10.9673,400,4600
11.9209,376,4700
32.9018,139.13,4800
70.0951,55.7823,4100
18.1198,221.053,4200
17.1661,238.889,4300
15.974,262.687,4400
13.113,327.273,4500
10.9673,400,4600
12.8746,348.148,4700
32.9018,139.13,4800
14.0667,332.203,4900
13.113,356.364,4900
12.8746,370.37,5000
16.9277,281.69,5000
46.0148,105.699,5100
21.9345,226.087,5200
37.9086,128.302,5100
20.9808,236.364,5200
14.0667,359.322,5300
20.0272,252.381,5300
18.1198,284.211,5400
18.8351,278.481,5500
14.0667,366.102,5400
13.8283,379.31,5500
20.9808,254.545,5600
15.0204,361.905,5700
30.9944,172.308,5600
